,next_turn,move_count,last_move_player,last_move_position,line_counts_competitor_4,line_counts_competitor_5,line_counts_player_4,line_counts_player_5,next_move
0,1,5,0,55,0,0,0,0,0
0,1,6,1,46,0,0,0,0,0
0,0,7,0,86,0,0,0,0,0
0,0,8,1,57,0,0,0,0,0
0,1,9,0,27,0,0,0,0,0
0,1,10,1,44,0,0,0,0,1
0,0,11,0,47,1,0,0,0,1
0,0,12,1,54,1,0,1,0,2
0,1,13,0,43,1,0,1,0,1
0,1,14,1,48,1,0,1,0,0
0,0,15,0,1,0,1,1,0,1
0,0,16,1,53,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,24,0,0,0,0,0
0,0,5,0,31,0,0,0,0,0
0,1,6,1,34,0,0,0,0,0
0,1,7,0,66,0,0,0,0,0
0,0,8,1,12,0,0,0,0,0
0,0,9,0,54,0,0,0,0,1
0,1,10,1,64,1,0,1,0,2
0,1,11,0,74,1,0,1,0,0
0,0,12,1,63,0,0,1,0,0
0,0,13,0,92,0,0,1,0,0
0,1,14,1,48,1,0,1,0,0
0,1,15,0,53,1,0,1,0,1
0,0,16,1,33,1,0,1,0,0
0,0,17,0,56,1,0,1,0,0
0,1,18,1,3,1,0,1,0,0
0,1,19,0,83,1,0,1,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,88,0,0,0,0,0
0,0,5,0,19,0,0,0,0,0
0,1,6,1,55,0,0,0,0,0
0,1,7,0,13,0,0,0,0,0
0,0,8,1,40,0,0,0,0,0
0,0,9,0,35,0,0,0,0,1
0,1,10,1,25,1,0,1,0,2
0,1,11,0,15,1,0,1,0,0
0,0,12,1,93,0,0,1,0,0
0,0,13,0,54,0,0,1,0,1
0,1,14,1,65,0,1,0,1,0
0,1,15,0,11,0,1,0,1,2
0,0,16,1,75,0,0,0,1,0
0,0,17,0,57,0,0,0,1,0
0,1,18,1,53,0,1,0,1,0
0,1,19,0,73,0,1,0,1,0
0,0,20,1,78,0,0,0,1,1
0,0,21,0,56,0,0,0,1,1
0,1,1,0,33,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,32,0,0,0,0,0
0,0,4,1,13,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,87,0,0,0,0,0
0,1,7,0,1,0,0,0,0,0
0,0,8,1,52,0,0,0,0,0
0,0,9,0,44,0,0,0,0,1
0,1,10,1,66,1,0,1,0,2
0,1,11,0,22,1,0,1,0,1
0,0,12,1,42,1,0,1,0,0
0,0,13,0,93,1,0,1,0,0
0,1,14,1,27,1,0,1,0,0
0,1,15,0,24,1,0,1,0,0
0,0,16,1,99,1,0,1,0,0
0,0,17,0,88,1,0,1,0,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,34,0,0,0,0,0
0,0,4,1,74,0,0,0,0,0
0,0,5,0,45,0,0,0,0,0
0,1,6,1,91,0,0,0,0,0
0,1,7,0,43,0,0,0,0,0
0,0,8,1,21,0,0,0,0,0
0,0,9,0,19,0,0,0,0,0
0,1,10,1,52,0,0,0,0,0
0,1,11,0,63,0,0,0,0,0
0,0,12,1,53,0,0,0,0,2
0,0,13,0,73,0,0,0,0,2
0,1,14,1,33,0,0,0,0,0
0,1,15,0,55,0,0,0,0,0
0,0,16,1,65,0,0,0,0,0
0,0,17,0,46,0,0,0,0,1
0,1,18,1,47,1,0,1,0,0
0,1,19,0,93,1,0,1,0,0
0,0,20,1,64,0,0,1,0,1
0,0,21,0,48,0,0,0,1,0
0,1,22,1,82,0,1,0,1,2
0,1,23,0,49,0,1,0,1,1
0,0,24,1,62,1,0,0,1,2
0,0,25,0,66,1,0,0,1,0
0,1,26,1,29,0,1,0,1,1
0,1,27,0,61,0,1,0,1,0
0,0,28,1,6,0,1,0,1,2
0,0,29,0,60,0,1,0,1,0
0,1,30,1,28,0,1,0,1,0
0,1,31,0,75,0,1,0,1,0
0,0,32,1,69,0,1,0,1,0
0,0,33,0,56,0,1,0,1,2
0,1,34,1,42,0,1,0,1,0
0,1,35,0,58,0,1,0,1,2
0,0,36,1,36,0,1,0,1,1
0,0,37,0,76,0,1,0,1,0
0,1,38,1,1,0,1,0,1,0
0,1,39,0,72,0,1,0,1,1
0,0,40,1,86,1,1,0,1,0
0,0,41,0,22,1,1,0,1,1
0,1,42,1,51,1,1,1,1,0
0,1,43,0,88,1,1,1,1,0
0,0,44,1,70,1,1,1,1,1
0,0,45,0,24,1,1,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,7,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,63,0,0,0,0,0
0,1,7,0,84,0,0,0,0,0
0,0,8,1,77,0,0,0,0,1
0,0,9,0,36,0,0,1,0,0
0,1,10,1,88,1,0,1,0,0
0,1,11,0,56,1,0,1,0,0
0,0,12,1,14,0,0,1,0,1
0,0,13,0,27,0,0,0,1,0
0,1,14,1,37,0,1,0,1,0
0,1,15,0,23,0,1,0,1,0
0,0,16,1,81,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,1,5,0,25,0,0,0,0,0
0,1,6,1,83,0,0,0,0,0
0,0,7,0,48,0,0,0,0,0
0,0,8,1,57,0,0,0,0,0
0,1,9,0,5,0,0,0,0,0
0,1,10,1,63,0,0,0,0,0
0,0,11,0,53,0,0,0,0,0
0,0,12,1,15,0,0,0,0,0
0,1,13,0,69,0,0,0,0,2
0,1,14,1,35,0,0,0,0,0
0,0,15,0,88,0,0,0,0,0
0,0,16,1,68,0,0,0,0,1
0,1,17,0,67,1,0,1,0,2
0,1,18,1,65,1,0,1,0,1
0,0,19,0,26,1,0,1,0,0
0,0,20,1,21,1,0,1,0,0
0,1,21,0,46,1,0,1,0,0
0,1,22,1,95,1,0,1,0,1
0,0,23,0,62,0,1,1,0,2
0,0,24,1,17,0,1,1,0,0
0,1,25,0,47,1,0,1,0,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,0,3,0,55,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,1,5,0,45,0,0,0,0,0
0,1,6,1,63,0,0,0,0,0
0,0,7,0,36,0,0,0,0,0
0,0,8,1,46,0,0,0,0,0
0,1,9,0,56,0,0,0,0,0
0,1,10,1,74,0,0,0,0,2
0,0,11,0,76,0,0,0,0,0
0,0,12,1,34,0,0,0,0,1
0,1,13,0,67,1,0,1,0,2
0,1,14,1,78,1,0,1,0,0
0,0,15,0,65,0,0,1,0,0
0,0,16,1,73,0,0,1,0,1
0,1,17,0,23,0,1,0,1,0
0,1,18,1,2,0,1,0,1,0
0,0,19,0,75,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,0,3,0,21,0,0,0,0,0
0,0,4,1,55,0,0,0,0,0
0,1,5,0,87,0,0,0,0,0
0,1,6,1,65,0,0,0,0,0
0,0,7,0,56,0,0,0,0,0
0,0,8,1,35,0,0,0,0,1
0,1,9,0,25,1,0,1,0,2
0,1,10,1,15,1,0,1,0,0
0,0,11,0,32,0,0,1,0,0
0,0,12,1,54,0,0,1,0,0
0,1,13,0,66,1,0,1,0,0
0,1,14,1,74,1,0,1,0,1
0,0,15,0,47,1,0,1,0,2
0,0,16,1,38,1,0,1,0,2
0,1,17,0,83,1,0,1,0,0
0,1,18,1,36,1,0,1,0,0
0,0,19,0,46,1,0,1,0,0
0,0,20,1,14,1,0,1,0,2
0,1,21,0,26,1,0,1,0,0
0,1,22,1,48,1,0,1,0,0
0,0,23,0,27,1,0,1,0,0
0,0,24,1,93,1,0,1,0,0
0,1,25,0,58,1,0,1,0,0
0,1,26,1,78,1,0,1,0,0
0,0,27,0,77,1,0,1,0,0
0,0,28,1,95,1,0,1,0,0
0,1,29,0,76,1,0,1,0,0
0,1,30,1,57,1,0,1,0,0
0,0,31,0,10,1,0,1,0,2
0,0,32,1,67,1,0,1,0,0
0,1,33,0,89,1,0,1,0,0
0,1,34,1,24,1,0,1,0,0
0,0,35,0,53,1,0,1,0,0
0,0,36,1,86,1,0,1,0,1
0,1,37,0,49,1,0,1,0,0
0,1,38,1,9,1,0,1,0,2
0,0,39,0,85,1,0,1,0,2
0,0,40,1,18,1,0,1,0,0
0,1,41,0,51,1,0,1,0,1
0,1,42,1,37,1,0,1,0,1
0,0,43,0,17,0,1,1,0,0
0,0,44,1,41,0,1,1,0,2
0,1,45,0,7,1,0,1,0,0
0,1,46,1,97,1,0,1,0,0
0,0,47,0,33,0,1,1,0,2
0,0,48,1,43,0,1,1,0,0
0,1,49,0,34,1,0,1,0,1
0,1,50,1,42,1,0,1,0,0
0,0,51,0,94,1,1,1,0,1
0,0,52,1,52,1,1,1,0,1
0,1,1,0,33,0,0,0,0,0
0,1,2,1,66,0,0,0,0,0
0,1,3,0,94,0,0,0,0,0
0,0,4,1,45,0,0,0,0,0
0,0,5,0,44,0,0,0,0,1
0,1,6,1,55,1,0,1,0,0
0,1,7,0,54,1,0,1,0,0
0,0,8,1,37,0,0,1,0,0
0,0,9,0,92,0,0,1,0,0
0,1,10,1,36,1,0,1,0,0
0,1,11,0,84,1,0,1,0,0
0,0,12,1,74,0,0,1,0,0
0,0,13,0,65,0,0,1,0,2
0,1,14,1,64,1,0,1,0,0
0,1,15,0,46,1,0,1,0,2
0,0,16,1,63,0,0,1,0,1
0,0,17,0,77,0,0,0,1,1
0,1,1,0,79,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,55,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,4,0,0,0,0,0
0,1,6,1,35,0,0,0,0,0
0,1,7,0,70,0,0,0,0,0
0,0,8,1,33,0,0,0,0,2
0,0,9,0,66,0,0,0,0,0
0,1,10,1,63,0,0,0,0,0
0,1,11,0,45,0,0,0,0,0
0,0,12,1,65,0,0,0,0,0
0,0,13,0,46,0,0,0,0,0
0,1,14,1,57,0,0,0,0,1
0,1,15,0,75,0,0,0,0,0
0,0,16,1,62,1,0,0,0,1
0,0,17,0,24,1,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,65,0,0,0,0,0
0,0,4,1,14,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,63,0,0,0,0,0
0,1,7,0,97,0,0,0,0,0
0,0,8,1,44,0,0,0,0,1
0,0,9,0,36,0,0,1,0,1
0,1,10,1,27,0,1,0,1,0
0,1,11,0,9,0,1,0,1,0
0,0,12,1,15,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,0,3,0,55,0,0,0,0,0
0,0,4,1,70,0,0,0,0,0
0,1,5,0,56,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,0,7,0,48,0,0,0,0,0
0,0,8,1,91,0,0,0,0,0
0,1,9,0,72,0,0,0,0,0
0,1,10,1,65,0,0,0,0,0
0,0,11,0,66,0,0,0,0,2
0,0,12,1,35,0,0,0,0,0
0,1,13,0,53,0,0,0,0,1
0,1,14,1,75,0,0,0,0,1
0,0,15,0,85,0,1,0,0,0
0,0,16,1,61,0,1,0,0,1
0,1,17,0,62,1,0,1,0,0
0,1,18,1,76,1,0,1,0,1
0,1,1,0,36,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,6,0,0,0,0,0
0,0,4,1,3,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,53,0,0,0,0,0
0,1,7,0,92,0,0,0,0,2
0,0,8,1,56,0,0,0,0,0
0,0,9,0,45,0,0,0,0,1
0,1,10,1,27,1,0,1,0,2
0,1,11,0,63,1,0,1,0,0
0,0,12,1,65,0,0,1,0,0
0,0,13,0,44,0,0,1,0,0
0,1,14,1,94,1,0,1,0,0
0,1,15,0,47,1,0,1,0,0
0,0,16,1,99,0,0,1,0,2
0,0,17,0,74,0,0,1,0,1
0,1,18,1,64,1,0,1,0,0
0,1,19,0,23,1,0,1,0,2
0,0,20,1,84,0,0,1,0,1
0,0,21,0,34,0,0,1,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,56,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,0,5,0,31,0,0,0,0,0
0,1,6,1,36,0,0,0,0,0
0,1,7,0,45,0,0,0,0,0
0,0,8,1,34,0,0,0,0,0
0,0,9,0,52,0,0,0,0,1
0,1,10,1,53,1,0,1,0,2
0,1,11,0,51,1,0,1,0,1
0,0,12,1,23,1,0,1,0,2
0,0,13,0,67,1,0,1,0,0
0,1,14,1,63,1,0,1,0,1
0,1,15,0,12,1,0,1,0,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,64,0,0,0,0,0
0,0,4,1,63,0,0,0,0,0
0,0,5,0,15,0,0,0,0,0
0,1,6,1,67,0,0,0,0,0
0,1,7,0,65,0,0,0,0,0
0,0,8,1,93,0,0,0,0,0
0,0,9,0,55,0,0,0,0,2
0,1,10,1,66,0,0,0,0,0
0,1,11,0,53,0,0,0,0,0
0,0,12,1,39,0,0,0,0,0
0,0,13,0,57,0,0,0,0,0
0,1,14,1,85,0,0,0,0,0
0,1,15,0,17,0,0,0,0,0
0,0,16,1,43,0,0,0,0,0
0,0,17,0,27,0,0,0,0,1
0,1,18,1,33,1,0,1,0,0
0,1,19,0,46,1,0,1,0,0
0,0,20,1,42,0,0,1,0,0
0,0,21,0,34,0,0,1,0,2
0,1,22,1,73,1,0,1,0,0
0,1,23,0,51,1,0,1,0,1
0,0,24,1,75,1,0,1,0,1
0,0,25,0,22,1,0,0,1,0
0,1,26,1,3,0,1,0,1,1
0,1,27,0,86,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,91,0,0,0,0,0
0,1,3,0,25,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
0,1,6,1,55,0,0,0,0,0
0,1,7,0,53,0,0,0,0,0
0,0,8,1,71,0,0,0,0,0
0,0,9,0,63,0,0,0,0,1
0,1,10,1,36,1,0,1,0,0
0,1,11,0,35,1,0,1,0,1
0,0,12,1,62,0,1,1,0,1
0,0,13,0,27,0,1,0,1,1
0,1,1,0,94,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,65,0,0,0,0,0
0,1,7,0,34,0,0,0,0,1
0,0,8,1,64,1,0,0,0,0
0,0,9,0,89,1,0,0,0,2
0,1,10,1,24,0,0,0,0,2
0,1,11,0,35,0,0,0,0,1
0,0,12,1,74,0,1,0,0,0
0,0,13,0,33,0,1,0,0,1
0,1,14,1,75,1,0,1,0,2
0,1,15,0,85,1,0,1,0,1
0,1,1,0,65,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,45,0,0,0,0,0
0,0,4,1,54,0,0,0,0,0
0,0,5,0,60,0,0,0,0,0
0,1,6,1,97,0,0,0,0,0
0,1,7,0,63,0,0,0,0,1
0,0,8,1,36,1,0,0,0,0
0,0,9,0,55,1,0,0,0,0
0,1,10,1,56,0,0,0,0,1
0,1,11,0,27,0,0,0,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,43,0,0,0,0,0
0,0,4,1,35,0,0,0,0,0
0,0,5,0,33,0,0,0,0,0
0,1,6,1,44,0,0,0,0,0
0,1,7,0,27,0,0,0,0,0
0,0,8,1,90,0,0,0,0,1
0,0,9,0,66,0,0,1,0,1
0,1,10,1,77,0,1,0,1,2
0,1,11,0,88,0,1,0,1,2
0,0,12,1,22,0,0,0,1,0
0,0,13,0,46,0,0,0,1,0
0,1,14,1,11,0,1,0,1,0
0,1,15,0,64,0,1,0,1,0
0,0,16,1,24,0,0,0,1,0
0,0,17,0,34,0,0,0,1,0
0,1,18,1,21,0,1,0,1,2
0,1,19,0,47,0,1,0,1,0
0,0,20,1,37,0,0,0,1,0
0,0,21,0,56,0,0,0,1,0
0,1,22,1,54,0,1,0,1,2
0,1,23,0,53,0,1,0,1,1
0,0,24,1,17,1,0,0,1,0
0,0,25,0,13,1,0,0,1,1
0,1,26,1,57,0,1,0,1,0
0,1,27,0,39,0,1,0,1,1
0,0,28,1,7,0,1,0,1,1
0,0,29,0,23,0,1,1,1,0
0,1,30,1,2,1,1,1,1,0
0,1,31,0,78,1,1,1,1,2
0,0,32,1,58,0,1,1,1,0
0,0,33,0,83,0,1,1,1,1
0,1,34,1,12,0,1,0,1,0
0,1,35,0,71,0,1,0,1,2
0,0,36,1,14,0,1,0,1,0
0,0,37,0,87,0,1,0,1,1
0,1,1,0,36,0,0,0,0,0
0,1,2,1,84,0,0,0,0,0
0,1,3,0,66,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,54,0,0,0,0,0
0,1,7,0,56,0,0,0,0,0
0,0,8,1,45,0,0,0,0,0
0,0,9,0,1,0,0,0,0,0
0,1,10,1,43,0,0,0,0,0
0,1,11,0,46,0,0,0,0,0
0,0,12,1,49,0,0,0,0,2
0,0,13,0,47,0,0,0,0,2
0,1,14,1,76,0,0,0,0,0
0,1,15,0,34,0,0,0,0,1
0,0,16,1,67,1,0,0,0,0
0,0,17,0,91,1,0,0,0,1
0,1,18,1,65,1,0,1,0,1
0,1,19,0,78,1,0,1,0,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,35,0,0,0,0,0
0,0,4,1,12,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,46,0,0,0,0,0
0,1,7,0,33,0,0,0,0,2
0,0,8,1,43,0,0,0,0,1
0,0,9,0,47,0,0,1,0,1
0,1,10,1,48,0,1,0,1,0
0,1,11,0,54,0,1,0,1,0
0,0,12,1,77,0,0,0,1,1
0,1,1,0,44,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,0,3,0,55,0,0,0,0,0
0,0,4,1,43,0,0,0,0,0
0,1,5,0,56,0,0,0,0,0
0,1,6,1,59,0,0,0,0,0
0,0,7,0,45,0,0,0,0,0
0,0,8,1,36,0,0,0,0,0
0,1,9,0,63,0,0,0,0,0
0,1,10,1,65,0,0,0,0,1
0,0,11,0,75,1,0,0,0,2
0,0,12,1,35,1,0,0,0,0
0,1,13,0,95,0,0,0,0,0
0,1,14,1,53,0,0,0,0,0
0,0,15,0,46,1,0,0,0,0
0,0,16,1,80,1,0,0,0,0
0,1,17,0,33,0,0,0,0,1
0,1,18,1,52,0,0,0,0,1
0,0,19,0,51,1,1,0,0,2
0,0,20,1,50,1,1,0,0,1
0,1,21,0,34,1,0,1,0,2
0,1,22,1,37,1,0,1,0,0
0,0,23,0,31,1,1,1,0,0
0,0,24,1,22,1,1,1,0,1
0,1,25,0,32,0,1,0,1,0
0,1,26,1,84,0,1,0,1,1
0,0,27,0,64,1,1,0,1,1
0,0,28,1,11,1,1,1,1,0
0,1,29,0,41,1,1,1,1,1
0,1,30,1,73,1,1,1,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,5,0,0,0,0,0
0,1,3,0,44,0,0,0,0,0
0,0,4,1,28,0,0,0,0,0
0,0,5,0,55,0,0,0,0,0
0,1,6,1,56,0,0,0,0,2
0,1,7,0,57,0,0,0,0,2
0,0,8,1,53,0,0,0,0,0
0,0,9,0,50,0,0,0,0,0
0,1,10,1,27,0,0,0,0,0
0,1,11,0,45,0,0,0,0,0
0,0,12,1,46,0,0,0,0,2
0,0,13,0,43,0,0,0,0,0
0,1,14,1,65,0,0,0,0,0
0,1,15,0,10,0,0,0,0,0
0,0,16,1,17,0,0,0,0,0
0,0,17,0,35,0,0,0,0,2
0,1,18,1,47,0,0,0,0,0
0,1,19,0,33,0,0,0,0,0
0,0,20,1,49,0,0,0,0,1
0,0,21,0,76,0,0,1,0,0
0,1,22,1,85,1,0,1,0,0
0,1,23,0,25,1,0,1,0,0
0,0,24,1,86,0,0,1,0,1
0,0,25,0,32,0,0,0,1,0
0,1,26,1,34,0,1,0,1,0
0,1,27,0,2,0,1,0,1,0
0,0,28,1,37,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,86,0,0,0,0,0
0,0,3,0,44,0,0,0,0,0
0,0,4,1,21,0,0,0,0,0
0,1,5,0,45,0,0,0,0,0
0,1,6,1,55,0,0,0,0,0
0,0,7,0,36,0,0,0,0,0
0,0,8,1,52,0,0,0,0,0
0,1,9,0,34,0,0,0,0,0
0,1,10,1,66,0,0,0,0,1
0,0,11,0,33,1,0,0,0,0
0,0,12,1,42,1,0,0,0,0
0,1,13,0,62,0,0,0,0,1
0,1,14,1,22,0,0,0,0,1
0,1,1,0,88,0,0,0,0,0
0,1,2,1,45,0,0,0,0,0
0,1,3,0,72,0,0,0,0,0
0,0,4,1,55,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,46,0,0,0,0,0
0,1,7,0,86,0,0,0,0,2
0,0,8,1,43,0,0,0,0,0
0,0,9,0,27,0,0,0,0,0
0,1,10,1,54,0,0,0,0,0
0,1,11,0,34,0,0,0,0,2
0,0,12,1,36,0,0,0,0,0
0,0,13,0,78,0,0,0,0,1
0,1,14,1,47,1,0,1,0,2
0,1,15,0,48,1,0,1,0,0
0,0,16,1,37,0,0,1,0,2
0,0,17,0,35,0,0,1,0,0
0,1,18,1,68,1,0,1,0,0
0,1,19,0,51,1,0,1,0,0
0,0,20,1,15,0,0,1,0,1
0,0,21,0,57,0,0,1,0,1
0,1,22,1,24,0,1,0,1,2
0,1,23,0,13,0,1,0,1,1
0,0,24,1,26,1,0,0,1,0
0,0,25,0,84,1,0,0,1,1
0,1,1,0,57,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,49,0,0,0,0,0
0,0,4,1,55,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,64,0,0,0,0,0
0,1,7,0,37,0,0,0,0,0
0,0,8,1,35,0,0,0,0,0
0,0,9,0,59,0,0,0,0,1
0,1,10,1,34,1,0,1,0,0
0,1,11,0,45,1,0,1,0,2
0,0,12,1,74,0,0,1,0,1
0,0,13,0,24,0,0,0,1,1
0,1,1,0,23,0,0,0,0,0
0,1,2,1,68,0,0,0,0,0
0,1,3,0,54,0,0,0,0,0
0,0,4,1,66,0,0,0,0,0
0,0,5,0,33,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,1,7,0,10,0,0,0,0,0
0,0,8,1,35,0,0,0,0,0
0,0,9,0,34,0,0,0,0,1
0,1,10,1,56,1,0,1,0,0
0,1,11,0,65,1,0,1,0,2
0,0,12,1,67,0,0,1,0,1
0,0,13,0,12,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,34,0,0,0,0,0
0,0,4,1,33,0,0,0,0,0
0,0,5,0,50,0,0,0,0,0
0,1,6,1,53,0,0,0,0,0
0,1,7,0,35,0,0,0,0,0
0,0,8,1,73,0,0,0,0,0
0,0,9,0,55,0,0,0,0,1
0,1,10,1,56,1,0,1,0,0
0,1,11,0,13,1,0,1,0,2
0,0,12,1,52,0,0,1,0,1
0,0,13,0,57,0,0,0,1,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,63,0,0,0,0,0
0,0,4,1,53,0,0,0,0,0
0,0,5,0,56,0,0,0,0,1
0,1,6,1,57,1,0,1,0,2
0,1,7,0,58,1,0,1,0,0
0,0,8,1,43,0,0,1,0,0
0,0,9,0,31,0,0,1,0,2
0,1,10,1,33,1,0,1,0,0
0,1,11,0,83,1,0,1,0,1
0,0,12,1,73,0,1,1,0,0
0,0,13,0,48,0,1,1,0,0
0,1,14,1,39,1,0,1,0,1
0,1,1,0,55,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,0,3,0,45,0,0,0,0,0
0,0,4,1,63,0,0,0,0,0
0,1,5,0,64,0,0,0,0,0
0,1,6,1,97,0,0,0,0,0
0,0,7,0,29,0,0,0,0,0
0,0,8,1,65,0,0,0,0,0
0,1,9,0,47,0,0,0,0,2
0,1,10,1,66,0,0,0,0,0
0,0,11,0,3,0,0,0,0,0
0,0,12,1,51,0,0,0,0,0
0,1,13,0,85,0,0,0,0,0
0,1,14,1,34,0,0,0,0,0
0,0,15,0,44,0,0,0,0,1
0,0,16,1,62,0,0,1,0,1
0,1,17,0,61,0,1,0,1,0
0,1,18,1,84,0,1,0,1,2
0,0,19,0,75,0,0,0,1,0
0,0,20,1,96,0,0,0,1,1
0,1,1,0,54,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,56,0,0,0,0,0
0,0,4,1,49,0,0,0,0,0
0,0,5,0,46,0,0,0,0,0
0,1,6,1,45,0,0,0,0,0
0,1,7,0,44,0,0,0,0,0
0,0,8,1,23,0,0,0,0,0
0,0,9,0,65,0,0,0,0,1
0,1,10,1,35,1,0,1,0,0
0,1,11,0,24,1,0,1,0,2
0,0,12,1,75,0,0,1,0,1
0,0,13,0,25,0,0,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,44,0,0,0,0,0
0,1,3,0,86,0,0,0,0,0
0,0,4,1,72,0,0,0,0,0
0,0,5,0,43,0,0,0,0,1
0,1,6,1,46,1,0,1,0,2
0,1,7,0,42,1,0,1,0,2
0,0,8,1,47,0,0,1,0,0
0,0,9,0,52,0,0,1,0,0
0,1,10,1,66,1,0,1,0,0
0,1,11,0,56,1,0,1,0,0
0,0,12,1,65,0,0,1,0,2
0,0,13,0,74,0,0,1,0,0
0,1,14,1,55,1,0,1,0,2
0,1,15,0,33,1,0,1,0,0
0,0,16,1,51,0,0,1,0,0
0,0,17,0,54,0,0,1,0,1
0,1,18,1,64,1,0,1,0,1
0,1,19,0,24,1,0,1,0,0
0,0,20,1,97,1,0,1,0,1
0,0,21,0,84,1,0,1,1,1
0,1,1,0,17,0,0,0,0,0
0,1,2,1,54,0,0,0,0,0
0,1,3,0,53,0,0,0,0,0
0,0,4,1,36,0,0,0,0,0
0,0,5,0,44,0,0,0,0,0
0,1,6,1,56,0,0,0,0,0
0,1,7,0,10,0,0,0,0,0
0,0,8,1,92,0,0,0,0,0
0,0,9,0,64,0,0,0,0,1
0,1,10,1,74,1,0,1,0,2
0,1,11,0,34,1,0,1,0,0
0,0,12,1,42,0,0,1,0,0
0,0,13,0,86,0,0,1,0,0
0,1,14,1,77,1,0,1,0,0
0,1,15,0,63,1,0,1,0,0
0,0,16,1,8,0,0,1,0,0
0,0,17,0,43,0,0,1,0,1
0,1,18,1,84,0,1,0,1,0
0,1,19,0,24,0,1,0,1,2
0,0,20,1,94,0,0,0,1,0
0,0,21,0,65,0,0,0,1,0
0,1,22,1,80,0,1,0,1,0
0,1,23,0,35,0,1,0,1,1
0,0,24,1,33,1,0,0,1,1
0,0,25,0,47,1,0,0,1,0
0,1,26,1,97,0,1,0,1,1
0,1,27,0,32,0,1,0,1,1
0,1,1,0,45,0,0,0,0,0
0,1,2,1,55,0,0,0,0,0
0,1,3,0,36,0,0,0,0,0
0,0,4,1,44,0,0,0,0,0
0,0,5,0,54,0,0,0,0,0
